prefix_len,prefix,count,sample_normalized
5,55042,10,550420015
5,50005,10,500051200
5,59351,10,593512318
5,54088,10,540883399
5,56908,10,569087373
5,59533,10,59533999
5,56192,10,561920264
5,56060,10,560606022
5,50051,10,500515525
5,57094,10,570945070
5,54646,10,546465554
5,54418,10,544186555
5,59200,10,592000118
5,56502,10,565028173
5,53078,10,530788787
5,54135,10,541358252
5,54313,10,543130010
5,55082,10,550828250
5,53355,10,533554201
5,53529,10,535290342
5,55797,10,557975736
5,57151,10,571518634
5,58328,10,583280807
5,59221,10,592211226
5,59433,10,594333332
5,53358,10,533583134
5,55762,10,557620549
5,53083,10,530832550
5,53069,10,530699812
5,59597,10,595977836
5,54377,10,543772408
5,56377,10,563779018
5,56873,10,568732222
5,53555,10,535555303
5,53905,10,539053955
5,53946,10,539469033
5,59777,10,597777780
5,54318,10,543183213
5,59430,10,594303939
5,17329,10,17329866210
5,20365,10,2036525
5,62300,10,623008253909
5,03204,10,03204786768
5,92551,10,92551027545
5,55747,10,557472921
5,22593,10,22593904
5,61691,10,61691604
5,66417,10,66417004
5,62488,10,6248806050
5,64605,10,64605704
5,26277,10,262776804
5,70302,10,7030210050
5,66099,10,66099004
5,66158,10,66158704
5,45324,10,45324604
5,66705,10,66705504
5,66574,10,665742
5,24662,10,24662085
5,69691,10,69691904
5,62777,10,627777502
5,76861,10,768611103
5,66260,10,66260004
5,66676,10,66676804
5,33746,10,337463604
5,69018,10,69018904
5,61522,10,61522504
5,65760,10,6576009050
5,66738,10,66738604
5,66398,10,66398504
5,66799,10,66799604
5,26729,10,267290504
5,66751,10,66751604
5,66603,10,66603604
5,29689,10,296899804
5,85796,10,85796204
5,22160,10,221600004
5,44521,10,44521004
5,62866,10,6286623050
5,66070,10,66070604
5,66459,10,66459604
5,26405,10,264053504
5,66307,10,66307604
5,63108,10,631084
5,78281,10,782814203
5,68296,10,68296804
5,45126,10,45126204
5,66482,10,66482904
5,69778,10,6977811050
5,85323,10,85323004
5,48148,10,4814855050
5,44098,10,44098604
5,66946,10,66946904
5,62562,10,6256291050
5,62685,10,62685204
5,69034,10,69034604
5,93944,10,93944262
5,64534,10,64534204
5,23780,10,237800643328
5,65781,10,6578144050
5,76645,10,766457103
5,62692,10,62692704
5,69020,10,69020804
5,85070,10,85070004
5,66461,10,66461004
5,66989,10,66989804
5,66484,10,66484304
5,66491,10,66491604
5,26961,10,269618604
5,69502,10,69502804
5,69095,10,69095004
5,26971,10,269717104
5,66489,10,66489204
5,29757,10,297578804
5,69483,10,6948324050
5,22281,10,222811104
5,66724,10,66724504
5,62700,10,62700604
5,66425,10,66425704
5,21376,10,21376604
5,85525,10,85525604
5,69477,10,6947789050
5,66142,10,66142004
5,74296,10,742968506
5,68856,10,6885653011684
5,63306,10,633066402
5,64012,10,64012204
5,25800,10,258005604
5,63400,10,63400004
5,28236,10,282365504
5,26814,10,268144104
5,88887,10,8888733
5,26991,10,269912204
5,61675,10,61675604
5,88640,10,88640704
5,68878,10,68878104
5,28925,10,289256804
5,62845,10,6284515050
5,65430,10,6543000050
5,69117,10,69117204
5,61211,10,61211204
5,62478,10,62478704
5,26697,10,266977804
5,66093,10,66093404
5,63145,10,63145804
5,26321,10,263211504
5,28629,10,28629904
5,26914,10,269142304
5,66875,10,66875704
5,65044,10,6504489050
5,33956,10,339563904
5,48048,10,480488
5,28711,10,287118104
5,82198,10,82198204
5,87082,10,87082104
5,87096,10,87096004
5,87045,10,87045704
5,37312,10,37312204
5,88065,10,88065404
5,87035,10,87035804
5,87031,10,87031004
5,28709,10,287098404
5,28719,10,287198904
5,87097,10,87097404
5,28700,10,287008004
5,28731,10,287313104
5,62288,10,6228871050
5,28712,10,287122704
5,28718,10,287188704
5,34423,10,344233504
5,69335,10,69335204
5,48195,10,481954900965
5,45133,10,45133304
5,49400,10,49400904
5,49316,10,49316604
5,45240,10,452402
5,85020,10,85020904
5,49863,10,49863604
5,53517,10,535174
5,44827,10,448275443625
5,44010,10,440105
5,45117,10,4511770050
5,44211,10,44211304
5,44301,10,44301904
5,49333,10,49333604
5,40625,10,406258804
5,33163,10,331632304
5,44972,10,449728
5,49559,10,49559504
5,33694,10,336949404
5,21225,10,21225083
5,44242,10,44242504
5,44627,10,44627604
5,62223,10,622236002
5,60288,10,6028884050
5,66178,10,661787
5,34516,10,345166604
5,44584,10,445846
5,46125,10,46125004
5,49900,10,49900104
5,53665,10,536655
5,44612,10,44612104
5,34945,10,349454504
5,28857,10,2885799
5,35259,10,352590004
5,34967,10,349674704
5,44664,10,44664504
5,44821,10,44821504
5,69236,10,69236104
5,92440,10,9244085
5,48838,10,48838604
5,39304,10,393048104
5,68788,10,687880
5,44863,10,448631
5,44386,10,443862
5,44760,10,447600
5,26831,10,268317804
5,62727,10,627279002
5,66645,10,6664511
5,72643,10,726439666429
5,69444,10,69444604
5,66922,10,66922804
5,78333,10,783330203
5,43655,10,43655304
5,45167,10,4516700050
5,68118,10,68118904
5,66900,10,66900204
5,45534,10,4553455050
5,27374,10,273745404
5,22754,10,22754704
5,72850,10,72850504
5,53212,10,532120
5,22069,10,22069804
5,65477,10,6547750050
5,66403,10,66403204
5,36712,10,367122204
5,63931,10,639319302
5,39399,10,393999604
5,50073,10,5007339
5,63333,10,633331102
5,66129,10,66129302
5,02203,10,022033500
5,20889,10,20889601580044
5,71225,10,71225450
5,62359,10,6235991050
5,53193,10,531937500965
5,40562,10,405622004
5,37081,10,37081204
5,03623,10,03623204
5,45027,10,45027004
5,38772,10,38772804
5,31279,10,31279004
5,34942,10,349422104
5,68624,10,6862447050
5,61395,10,6139555050
5,47201,10,472010
5,38556,10,385562
5,45725,10,45725504
5,45112,10,4511270050
5,49095,10,490957316252
5,61112,10,6111282050
5,64552,10,6455292050
5,34099,10,340990804
5,39894,10,398944904
5,64565,10,6456510050
5,38174,10,38174004
5,60644,10,606442002
5,31372,10,31372304
5,31569,10,31569104
5,45358,10,4535815050
5,36909,10,36909104
5,38668,10,38668604
5,34355,10,343551904
5,34011,10,340111804
5,34030,10,3403000
5,33855,10,338554804
5,65113,10,6511338050
5,38133,10,38133604
5,38331,10,38331204
5,67151,10,671516503
5,31217,10,31217104
5,67061,10,67061604
5,65795,10,6579530050
5,48031,10,48031404
5,74272,10,742725604
5,44976,10,44976604
5,45172,10,4517244050
5,65040,10,6504004050
5,44848,10,44848504
5,44336,10,44336204
5,34860,10,348603804
5,38278,10,38278704
5,29773,10,297730204
5,32431,10,32431783983835
5,88332,10,88332804
5,83406,10,83406903
5,68406,10,68406904
5,48442,10,48442604
5,49002,10,49002404
5,62995,10,62995904
5,31875,10,31875604
5,39307,10,393073704
5,54213,10,5421388050
5,48100,10,481007
5,38344,10,38344604
5,39462,10,3946226050
5,43581,10,43581704
5,33848,10,338487004
5,33816,10,338168804
5,34851,10,348515504
5,34079,10,340792204
5,38474,10,38474404
5,48244,10,48244704
5,49312,10,49312504
5,34164,10,3416464050
5,45466,10,4546663050
5,32911,10,32911004
5,65884,10,6588484050
5,31706,10,31706004
5,48052,10,480526489889
5,97421,10,9742108
5,45752,10,45752304
5,48151,10,48151604
5,31219,10,31219504
5,31158,10,31158004
5,38996,10,389966
5,38289,10,38289604
5,38508,10,38508904
5,44916,10,449169
5,38284,10,38284204
5,68206,10,68206503
5,48112,10,48112904
5,64443,10,6444398050
5,32880,10,328808
5,42631,10,42631204
5,49363,10,49363404
5,58143,10,581432
5,33723,10,337233004
5,49110,10,49110704
5,69962,10,699627
5,76244,10,762447703
5,45025,10,45025104
5,64482,10,6448235050
5,70756,10,707560004
5,35455,10,35455406
5,21973,10,219735004
5,49413,10,49413604
5,65467,10,6546766050
5,37584,10,37584104
5,35475,10,35475804
5,31059,10,31059104
5,34746,10,347466704
5,38445,10,38445404
5,62883,10,6288344050
5,38212,10,38212204
5,44450,10,44450304
5,38476,10,384766
5,45558,10,45558004
5,67774,10,677745002
5,45522,10,455221
5,48264,10,48264504
5,38497,10,38497704
5,38161,10,38161904
5,31127,10,311278
5,06240,10,06240217
5,49049,10,49049804
5,65338,10,6533820050
5,65364,10,6536412050
5,38126,10,381266
5,44084,10,44084504
5,85888,10,85888804
5,36535,10,36535204
5,76840,10,768406803
5,39891,10,398919104
5,45624,10,45624204
5,44940,10,44940204
5,33193,10,331939804
5,38922,10,38922804
5,31595,10,31595904
5,64604,10,6460473050
5,38109,10,38109704
5,39524,10,395240404
5,64566,10,6456643050
5,65417,10,6541771050
5,46020,10,46020404
5,34036,10,340365604
5,81262,10,812629050
5,31576,10,31576204
5,48169,10,48169704
5,64414,10,6441422050
5,30372,10,303720204
5,49484,10,49484304
5,39878,10,398788604
5,38816,10,38816604
5,85575,10,85575604
5,30532,10,305323804
5,39406,10,394066704
5,35313,10,353133304
5,62456,10,6245657050
5,33734,10,337343504
5,44285,10,44285204
5,48779,10,48779204
5,85999,10,85999804
5,80023,10,8002321
5,45194,10,4519419050
5,38279,10,38279104
5,45852,10,45852604
5,70352,10,703527204
5,38375,10,38375604
5,83414,10,83414403
5,62266,10,622665405
5,45988,10,4598888050
5,45260,10,4526040050
5,45733,10,4573336050
5,45234,10,45234904
5,61114,10,6111499050
5,54509,10,545099
5,38777,10,38777404
5,68686,10,68686604
5,61195,10,6119540050
5,38433,10,38433004
5,44093,10,44093404
5,38653,10,38653604
5,65345,10,6534509050
5,44049,10,44049904
5,44855,10,44855304
5,67070,10,67070504
5,38661,10,386612
5,49267,10,49267804
5,38588,10,385881
5,38514,10,38514304
5,35525,10,355254404
5,88310,10,883101
5,65529,10,6552992050
5,39736,10,397360504
5,38526,10,38526004
5,62311,10,6231110050
5,69190,10,691900
5,31528,10,31528204
5,31773,10,317731
5,49612,10,49612504
5,44005,10,440052
5,63104,10,631043
5,62483,10,62483104
5,34783,10,347833304
5,66180,10,66180804
5,38722,10,38722304
5,75117,10,751177703
5,38304,10,38304804
5,33591,10,335912204
5,49455,10,494554
5,45623,10,456234
5,48010,10,48010404
5,82777,10,82777104
5,44958,10,44958604
5,64584,10,6458480050
5,38367,10,38367204
5,62425,10,6242554050
5,60390,10,6039066050
5,34050,10,340505304
5,65755,10,6575503050
5,34361,10,343613204
5,39495,10,394954304
5,39697,10,396977704
5,65536,10,6553665050
5,45659,10,45659904
5,38906,10,38906004
5,95260,10,9526090050
5,45497,10,45497704
5,34750,10,3475023
5,45166,10,4516652050
5,64452,10,6445254050
5,61144,10,6114455050
5,45917,10,459172
5,45483,10,45483804
5,45584,10,45584404
5,48072,10,480723
5,65793,10,6579393050
5,45919,10,45919504
5,62125,10,6212598
5,33910,10,339102004
5,33508,10,335082804
5,74342,10,743426606
5,34314,10,343141004
5,66055,10,660551
5,35319,10,353199704
5,65038,10,6503848050
5,44837,10,44837004
5,65246,10,6524661050
5,64635,10,6463533050
5,34859,10,348595904
5,34115,10,341155304
5,48717,10,48717704
5,62224,10,6222478050
5,40662,10,406624904
5,03641,10,03641150
5,80474,10,804740204
5,45719,10,45719504
5,49326,10,49326704
5,35159,10,3515929
5,73357,10,73357906
5,35145,10,35145206
5,64575,10,6457582050
5,38908,10,389081204
5,36715,10,367153
5,33891,10,338912504
5,33775,10,337755204
5,48172,10,4817280050
5,21156,10,211568604
5,64583,10,6458395050
5,31286,10,31286704
5,34351,10,343512304
5,37037,10,37037904
5,38356,10,38356004
5,38255,10,382558
5,62229,10,6222925050
5,38373,10,38373104
5,38221,10,38221604
5,31736,10,31736204
5,39875,10,398752204
5,33175,10,3317555
5,39482,10,394823304
5,45767,10,45767204
5,26821,10,2682194
5,44886,10,4488610591
5,01158,10,01158465375
5,07730,10,07730733934
5,14075,10,14075744330
5,61635,10,61635304
5,04532,10,045325968
5,38676,10,38676125595
5,27329,10,273292204
5,84444,10,8444488
5,65565,10,6556565050
5,07833,10,078334314
5,98543,10,985434228159
5,98372,10,983723236992
5,19897,10,19897996945
5,92217,10,92217656936
5,32980,10,329805004
5,33138,10,3313828
5,45432,10,454326
5,27174,10,2717459
5,41642,10,4164223775
5,45863,10,4586365471
5,45294,10,4529428570
5,07739,10,07739677799
5,69777,10,69777704
5,92223,10,92223335605
5,91225,10,91225833731
5,65692,10,6569200
5,65663,10,65663102
5,22734,10,2273456
5,02682,10,026820834
5,61295,10,61295997016
5,35656,10,35656275777455
5,44229,10,44229971127
5,75992,10,7599245
5,59544,10,595445
5,96628,10,9662880477
5,98660,10,9866061616
5,04086,10,040864
5,54944,10,549444
5,13997,10,139971
5,90585,10,9058559637
5,95095,10,9509584
5,22889,10,228899204
5,66677,10,666774902
5,33293,10,332933604
5,27866,10,27866179385
5,97054,10,97054529697
5,98971,10,989711610557
5,11590,10,1159040778
5,07317,10,073172
5,67869,10,6786975772
5,39352,10,393523804
5,02323,10,02323325
5,28007,10,280075104
5,22290,10,222900704
5,78352,10,78352571841
5,04919,10,049199049
5,96538,10,9653861414
5,76729,10,767299403
5,04727,10,047272807
5,49235,10,492359297480
5,97755,10,977554525505
5,96971,10,9697144232897
5,34342,10,343422404
5,64119,10,6411991050
5,46972,10,469723424
5,39521,10,39521335314622
5,04815,10,048156666
5,06545,10,065454011
5,66737,10,667377502
5,40884,10,408844404
5,04614,10,046145706
5,04137,10,041379285
5,28299,10,282991104
5,91480,10,914802720110
5,91423,10,91423391960
5,44687,10,446871
5,98631,10,986314453314
5,98545,10,985454442862
5,30162,10,3016202124
5,09719,10,097192384811
5,03531,10,035318251362
5,35301,10,353018403700
5,07712,10,07712654747
5,07051,10,0705178356
5,77142,10,77142550413
5,98229,10,982294721192
5,74923,10,74923441371
5,39073,10,390733264531
5,58111,10,5811111111149
5,97372,10,9737214292
5,96173,10,9617343422
5,10320,10,103208
5,19722,10,19722486432
5,53359,10,5335935
5,88394,10,8839442
5,99873,10,998732264565
5,09929,10,0992927703078
5,09668,10,09668345420
5,07701,10,077015558851
5,07960,10,079604000010
5,23991,10,239912391075
5,28821,10,2882175
5,37052,10,37052790677
5,42125,10,421252926066
5,71819,10,718195
5,14200,10,142005
5,34383,10,343830604
5,02628,10,026280445
5,21224,10,2122416140
5,91428,10,9142801100
5,09173,10,0917383551321
5,96321,10,963212220910
5,04010,10,0401047168
5,79884,10,7988428
5,43093,10,430936304
5,47458,10,4745883045
5,16682,10,16682000
5,24475,10,244755056
5,39155,10,3915555
5,96661,10,9666114349434
5,39174,10,3917496158
5,88529,10,885298362240
5,22241,10,2224172634
5,64937,10,649379790
5,73515,10,73515238580
5,42059,10,420597904
5,94552,10,945520533
5,61733,10,61733796709
5,98150,10,981506417035
5,09945,10,0994502181006
5,47957,10,47957787745
5,49221,10,4922180110122
5,04571,10,04571369
5,04066,10,040667795
5,78419,10,784196690327133
5,23856,10,2385601
5,71701,10,717017259344
5,27176,10,27176380622
5,30109,10,30109602901
5,04695,10,046954690
5,23494,10,23494138313
5,73262,10,73262451203
5,64027,10,64027260690
5,03572,10,035722490995
5,01127,10,01127834505047
5,61272,10,61272770408
5,69267,10,69267348402
5,39990,10,3999000
5,22272,10,222728
5,28215,10,2821555
5,21092,10,210927204
5,04877,10,048777881
5,03782,10,037825606
5,89674,10,89674959
5,06688,10,066886088
5,45225,10,4522588763
5,25569,10,2556998
5,34849,10,348492204
5,26505,10,265050004
5,29597,10,295979604
5,22841,10,228414104
5,22263,10,2226333
5,61299,10,612993002
5,33166,10,331668904
5,78256,10,782564403
5,22480,10,2248000
5,60342,10,60342576739
5,39379,10,3937955
5,35188,10,3518863
5,28528,10,2852815
5,29412,10,2941234
5,06745,10,067457448
5,39063,10,390633674666
5,02494,10,024941606
5,02616,10,026168517
5,28446,10,2844622
5,69070,10,69070704
5,04473,10,04473951
5,34832,10,3483242
5,97212,10,972122716954
5,35128,10,3512821
5,06726,10,06726966
5,36836,10,368367504
5,96615,10,96615461961
5,04822,10,048222212
5,39598,10,3959800
5,39771,10,3977147
5,26916,10,2691610
5,70336,10,7033600986
5,69161,10,69161004
5,36256,10,362565504
5,27217,10,27217019489
5,96619,10,9661920004468
5,96635,10,96635309000
5,85540,10,855404599210
5,96192,10,9619218093
5,98123,10,981233280434
5,01254,10,01254699557
5,22691,10,2269134
5,36638,10,366385604
5,82108,10,821087782701
5,66611,10,6661155
5,96544,10,96544194419
5,01384,10,0138457222111
5,24155,10,2415502
5,39476,10,3947655
5,26887,10,268870004
5,04888,10,048883500
5,32151,10,321516504
5,80351,10,803510004
5,42005,10,420054904
5,22979,10,2297933
5,43822,10,438222004
5,37434,10,3743405
5,26657,10,266571204
5,22783,10,227834004
5,34402,10,344025004
5,42002,10,4200271
5,31765,10,317652104
5,22839,10,228394604
5,46874,10,4687451988
5,80736,10,807363604
5,39678,10,3967885
5,92042,10,920428453530
5,36059,10,360599004
5,30677,10,306777704
5,06690,10,066901511
5,39068,10,39068610444
5,22846,10,2284655
5,42747,10,427470004
5,20262,10,2026244942
5,22494,10,224946504
5,60444,10,6044418
5,21955,10,219554804
5,04556,10,045561434
5,04131,10,041312680
5,02508,10,025087347
5,28858,10,2885881
5,62652,10,6265287
5,36009,10,3600920
5,82671,10,826711
5,28230,10,282305004
5,14058,10,1405881775
5,23229,10,232298004
5,02694,10,026943462
5,36631,10,366310704
5,13063,10,13063707636
5,35399,10,3539960
5,22737,10,227377404
5,32969,10,329699904
5,22227,10,2222720
5,04274,10,042749000
5,39427,10,3942788
5,92429,10,92429231322
5,02403,10,024036688
5,04650,10,046500559
5,02449,10,024498586
5,04848,10,048480426
5,22381,10,223818204
5,30379,10,3037992
5,28265,10,282652604
5,88338,10,883381104
5,22126,10,2212626
5,29539,10,2953978
5,42083,10,420837604
5,06598,10,065981203
5,35327,10,353276704
5,30386,10,303860204
5,20852,10,208529004
5,29418,10,294183464795
5,21936,10,219366604
5,29525,10,2952566
5,88460,10,884604604
5,95131,10,9513168804
5,60178,10,6017838
5,07818,10,07818852327
5,35974,10,359744404
5,36324,10,363241204
5,23544,10,2354433
5,36393,10,3639334
5,42974,10,429742104
5,26227,10,262272804
5,74204,10,742044606
5,39122,10,391220504
5,40811,10,408113004
5,30812,10,308121304
5,28228,10,2822832
5,33246,10,332463604
5,74000,10,740005306
5,26919,10,269198504
5,39549,10,3954950
5,68172,10,681729902
5,09460,10,094602841
5,39601,10,396011004
5,62411,10,6241179050
5,28824,10,288243304
5,40303,10,403030004
5,04634,10,046346978
5,21627,10,216272704
5,42115,10,421150504
5,69584,10,695842
5,42019,10,420193904
5,34217,10,342171904
5,07553,10,075538790
5,44401,10,44401807
5,28270,10,2827079
5,22913,10,229131
5,36341,10,36341274
5,34155,10,3415580
5,04656,10,046564334
5,41435,10,4143534705
5,80543,10,805436804
5,04586,10,045866682
5,26070,10,26070300
5,04567,10,045673611
5,68130,10,681309902
5,42081,10,420813204
5,39355,10,3935588
5,28203,10,282036704
5,34399,10,3439910
5,33179,10,3317999
5,57443,10,5744365
5,02753,10,027538902
5,36272,10,3627287
5,76144,10,761445503
5,42048,10,4204859
5,42140,10,421404004
5,84463,10,844636
5,74013,10,740139406
5,07205,10,072058000
5,35954,10,359543304
5,02412,10,024124000
5,22153,10,221534204
5,36371,10,3637114
5,36061,10,360611204
5,04245,10,042454544
5,04770,10,047702611
5,21185,10,211857704
5,39130,10,3913044
5,35179,10,351793504
5,39723,10,3972361
5,31976,10,319760104
5,39173,10,391730204
5,02690,10,026909000
5,28567,10,2856738
5,28465,10,284652869
5,13163,10,1316309857
5,28543,10,285433304
5,22840,10,228400004
5,34916,10,349165604
5,34487,10,344873704
5,65355,10,6535559050
5,30128,10,3012822
5,49188,10,491884804
5,32113,10,321131104
5,44639,10,44639604
5,39733,10,397333804
5,48255,10,48255904
5,44990,10,44990304
5,64596,10,6459666050
5,88355,10,883557704
5,34426,10,344268904
5,49446,10,49446904
5,33589,10,335899904
5,02404,10,024044600
5,49911,10,49911804
5,45736,10,45736604
5,44465,10,44465504
5,34419,10,344194704
5,34357,10,343570804
5,35322,10,353222204
5,65383,10,6538359050
5,64557,10,6455795050
5,64677,10,6467717050
5,42009,10,42009304
5,45150,10,4515000
5,49128,10,49128304
5,74428,10,7442822
5,88716,10,88716704
5,45331,10,45331404
5,23529,10,2352997
5,28814,10,288145504
5,29706,10,2970693
5,37000,10,37000004
5,33174,10,331745504
5,04103,10,041039100
5,25550,10,2555083
5,23081,10,23081975
5,06264,10,062640564
5,06729,10,067297744
5,26625,10,266252504
5,65431,10,6543185
5,26413,10,264139604
5,96114,10,96114738232
5,66115,10,66115104
5,66560,10,66560604
5,02410,10,02410022
5,68262,10,68262004
5,48400,10,4840042
5,02564,10,025646461
5,44337,10,44337287
5,02619,10,026192340
5,21626,10,21626312831
5,44817,10,4481771
5,25672,10,2567280536
5,44484,10,4448440
5,20932,10,20932305034
5,60197,10,60197785646
5,19580,10,195800828
5,33553,10,3355333
5,96341,10,96341359022
5,79715,10,7971501577230
5,87172,10,87172755655
5,12766,10,12766476071
5,12098,10,12098321881
5,32365,10,3236587330
5,78700,10,787004515221
5,35621,10,35621554955
5,73582,10,73582463756
5,98641,10,986415258843
5,26346,10,2634610908
5,94351,10,94351501095
5,64632,10,6463299511
5,29821,10,298216679
5,44167,10,44167483869
5,44979,10,449793224322
5,45619,10,4561981632
5,16304,10,16304439510
5,16183,10,16183510522
5,17185,10,17185313520
5,87017,10,87017998524
5,06523,10,065232193
5,90435,10,9043554981912
5,07973,10,07973387342
5,07816,10,07816525615
5,01162,10,01162741133
5,91332,10,913323372378
5,45369,10,4536921816
5,39302,10,39302686967
5,81332,10,81332167344
5,22044,10,2204472388
5,49661,10,496612506098
5,39071,10,390712812489
5,63629,10,63629920957
5,39221,10,3922132411
5,27413,10,27413671237
5,15056,10,15056722265
5,45363,10,4536301009
5,39305,10,393059797672
5,39036,10,39036581733
5,39308,10,39308921958
5,30222,10,302221086109
5,73463,10,73463247479
5,43194,10,4319477504
5,61754,10,61754498642
5,61394,10,61394343296
5,78844,10,788442273888
5,97449,10,9744963554
5,45332,10,4533238238
5,34972,10,34972667688
5,35359,10,353599140829
5,15626,10,15626288592
5,04899,10,048996555
5,33134,10,33134128703
5,16307,10,16307590118
5,35342,10,353429669834
5,04940,10,049400630
5,97480,10,9748044350
5,99364,10,99364020001
5,28126,10,2812657171
5,91250,10,9125065041
5,70815,10,7081531
5,04646,10,046461986
5,96616,10,96616500282
5,45999,10,459996859294
5,02656,10,026566864
5,20235,10,2023591652
5,87701,10,8770165050
5,39732,10,397326604
5,91792,10,917926920797
5,48200,10,482004
5,16035,10,16035573461
5,76688,10,7668822
5,24826,10,2482606060
5,96106,10,96106210708
5,45353,10,4535361380
5,33911,10,3391105
5,68141,10,681414602
5,33413,10,33413055033
5,06624,10,066242108
5,28967,10,289677804
5,39860,10,398605404
5,65133,10,6513313050
5,45122,10,45122204
5,96518,10,9651820081
5,88164,10,881643904
5,28552,10,285529904
5,61397,10,61397541455
5,96526,10,9652662901
5,25442,10,2544231482
5,61893,10,61893774282
5,22790,10,22790242424
5,27113,10,271132949911
5,22722,10,227227
5,45794,10,457948
5,45692,10,456929
5,64502,10,6450230050
5,45765,10,45765704
5,52554,10,52554404
5,65609,10,6560932050
5,44974,10,449745
5,39885,10,398858004
5,45854,10,45854504
5,45952,10,45952304
5,39842,10,398429004
5,34081,10,340811004
5,64453,10,6445388050
5,29454,10,294544404
5,37055,10,37055504
5,22816,10,22816104
5,48149,10,48149704
5,34784,10,347844604
5,38941,10,389410004
5,45130,10,451308
5,45145,10,45145104
5,45110,10,45110704
5,45687,10,456870
5,65212,10,6521211050
5,45095,10,45095704
5,45350,10,45350804
5,39889,10,398893304
5,45777,10,45777204
5,26948,10,269489304
5,45911,10,45911104
5,39706,10,397060004
5,34817,10,348173304
5,48484,10,48484404
5,34882,10,348820404
5,39477,10,394778404
5,38131,10,38131904
5,65307,10,6530753050
5,44925,10,44925104
5,60620,10,606204104
5,02553,10,025535700
5,33887,10,338874504
5,69514,10,69514604
5,21171,10,211716104
5,36634,10,366348804
5,18564,10,18564552009
5,04290,10,042903505
5,23464,10,2346494131897
5,36133,10,3613355961
5,77201,10,772011
5,64594,10,6459444050
5,26627,10,266273104
5,45266,10,4526653050
5,85012,10,85012304
5,85154,10,85154704
5,69554,10,69554404
5,69835,10,69835504
5,28843,10,288438804
5,38727,10,38727204
5,26870,10,268706504
5,33715,10,337150004
5,66805,10,66805704
5,63245,10,63245504
5,64621,10,64621904
5,45152,10,4515284050
5,26354,10,263544304
5,26679,10,266798704
5,65544,10,6554466050
5,28825,10,288255204
5,66106,10,66106404
5,67823,10,6782315050
5,26690,10,266903104
5,82351,10,82351104
5,66960,10,66960404
5,43222,10,4322223050
5,39491,10,394911604
5,26868,10,268688304
5,49889,10,4988908050
5,39412,10,394123404
5,33585,10,335858304
5,34216,10,342166304
5,44927,10,449274
5,20211,10,202112304
5,28574,10,285748104
5,33853,10,338536604
5,48459,10,48459404
5,26997,10,269977904
5,69191,10,69191204
5,66495,10,66495404
5,26674,10,266742404
5,66890,10,66890804
5,22770,10,227707804
5,33837,10,338377704
5,66766,10,667666602
5,26691,10,266914404
5,87062,10,87062304
5,38405,10,38405504
5,33850,10,338505204
5,39439,10,394399704
5,45557,10,45557804
5,27154,10,271541004
5,04276,10,042766014
5,22769,10,2276997
5,62213,10,622131934746
5,88458,10,8845849
5,02810,10,028105593
5,76664,10,766645803
5,71477,10,7147778890
5,28520,10,285209204
5,60989,10,609895633
5,30651,10,306517804
5,89222,10,89222585755
5,18187,10,18187000717
5,21851,10,21851615918
5,33456,10,334568233
5,39043,10,390434569833
5,61352,10,61352612756
5,77262,10,77262345735
5,25064,10,2506414343345
5,91141,10,911412410966
5,96568,10,9656893431
5,61383,10,61383907039
5,07931,10,07931956720
5,25101,10,25101958
5,65052,10,6505221050
5,21643,10,216434704
5,26689,10,266897904
5,45212,10,4521202050
5,65225,10,6522590050
5,34010,10,340109404
5,34940,10,349405704
5,62612,10,6261277050
5,61166,10,6116646050
5,65308,10,65308173050
5,48466,10,48466404
5,62550,10,6255004050
5,31084,10,310848
5,48971,10,48971404
5,39191,10,39191304
5,44251,10,4425182013733
5,33133,10,331338704
5,31590,10,31590904
5,48851,10,488515104
5,31104,10,311047
5,33150,10,331509004
5,48159,10,48159604
5,63402,10,6340209050
5,33157,10,331575704
5,35229,10,352299204
5,45034,10,45034004
5,64523,10,6452326050
5,26216,10,26216083
5,62580,10,6258037050
5,33843,10,3384342
5,49909,10,49909904
5,83263,10,832636604
5,62435,10,6243536050
5,39408,10,394085804
5,49281,10,49281104
5,38779,10,38779004
5,34481,10,344813404
5,33874,10,338743904
5,45955,10,4595594050
5,35503,10,355036304
5,66662,10,666629002
5,61656,10,61656204
5,33711,10,337111104
5,38273,10,38273004
5,31113,10,31113404
5,33869,10,338698904
5,64441,10,6444185050
5,34392,10,343929004
5,26314,10,26314083
5,39075,10,39075704
5,31731,10,31731004
5,66992,10,66992902
5,69479,10,694799
5,39487,10,394878704
5,64572,10,6457214050
5,34503,10,345034704
5,29583,10,295833404
5,34328,10,343285804
5,33895,10,338952204
5,34811,10,348114804
5,34229,10,342299004
5,33875,10,338756004
5,34837,10,348372804
5,33892,10,338928904
5,39454,10,394542404
5,33168,10,331681004
5,39777,10,397777304
5,33188,10,331881504
5,12233,10,1223323
5,33936,10,339363904
5,88234,10,882343304
5,33416,10,334162204
5,34207,10,342074804
5,34049,10,340491104
5,06544,10,065440335
5,62958,10,62958704
5,64163,10,64163004
5,28832,10,288320704
5,63344,10,633445502
5,34876,10,348765404
5,34437,10,344374204
5,42985,10,4298565
5,35457,10,35457206
5,34831,10,348314904
5,34727,10,347274304
5,04475,10,0447590818785
5,28445,10,284450004
5,12627,10,12627943888
5,03536,10,0353656849906
5,46633,10,46633141748
5,39451,10,394514504
5,28521,10,285211104
5,38797,10,38797604
